2019-10-31 23:06:18.783396,ETHUSDT,181.88,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:06:49.401433,ETHUSDT,181.86,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:07:20.019337,ETHUSDT,181.82,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:07:50.534274,ETHUSDT,181.77,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:08:21.254721,ETHUSDT,181.81,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:08:51.974300,ETHUSDT,181.76,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:09:22.593357,ETHUSDT,181.78,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:09:53.087447,ETHUSDT,181.75,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:10:23.624120,ETHUSDT,181.64,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:10:54.246471,ETHUSDT,181.57,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:11:24.859343,ETHUSDT,181.57,1.02,0.82,0.62,0.6,0.7
2019-10-31 23:11:55.477075,ETHUSDT,181.53,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:12:26.094759,ETHUSDT,181.57,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:12:56.610433,ETHUSDT,181.68,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:13:27.126193,ETHUSDT,181.63,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:13:57.640596,ETHUSDT,181.6,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:14:28.259087,ETHUSDT,181.56,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:14:58.876737,ETHUSDT,181.58,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:15:29.366261,ETHUSDT,181.55,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:15:59.907413,ETHUSDT,181.64,1.02,0.83,0.62,0.6,0.7
2019-10-31 23:16:30.524949,ETHUSDT,181.6,1.03,0.83,0.62,0.6,0.7
